SITE_ID,LATITUDE,LONGITUDE,NAME,STATE,LICENSING_AREA_ID,POSTCODE,SITE_PRECISION,ELEVATION,HCIS_L2
10005009,-37.82272,145.0443,29 - 31 Queens Ave HAWTHORN,VIC,2,,Within 10 metres,,LX1M
10005010,-37.81996,145.1161,109 - 111 Carrington BOX HILL,VIC,2,,Within 10 metres,,LX1M
10005012,-37.80855,144.9715,271 Spring Street MELBOURNE,VIC,2,,Within 10 metres,,KX3P
10005013,-37.61132,142.129883,DGPS Karabeal 627 Skene Woolshed Rd Karabeal,VIC,4,,Within 10 metres,,KX1I
10005016,-37.776476,145.038003,985 Heidelberg Road Ivanhoe,VIC,2,,Within 10 metres,,LX1M
10005017,-36.6052,146.87034,Telstra Site 182 Havilah Road Rosewhite Alpine,VIC,4,,Within 100 metres,,LW8L
10005019,-37.236174,144.554744,Telstra Site 213 Pipers Creek-Pastoria Road Pipers Creek Macedon Ranges,VIC,4,,Within 100 metres,,KX3C
10005036,-36.645964,145.392059,DGPS Site 780 Hills Road Molka,VIC,4,,Within 10 metres,,LW7J
10005040,-38.3303,144.9872,Aldi Dromana 120 Napean Hwy DROMANA,VIC,2,,Within 10 metres,,KX6H
10005042,-36.78137,144.3024,Flora Hill 140-146 Edwards Road FLORA HILL,VIC,4,,Within 10 metres,,KW9N
10005044,-37.649028,145.061616,Lunch Court Yard off Main Site Office 323 McDonalds Road Epping,VIC,2,,Within 10 metres,,LX1I
10005055,-38.10228,147.09164,Sale North 344-350 Raglan Street SALE,VIC,4,,Within 10 metres,,LX6A
10005061,-38.39701,142.47274,Warnambool Breakwater 2 Pertrobe Road WARRNAMBOOL,VIC,4,,Within 10 metres,,KX4F
10005062,-36.63739,145.96729,Benalla South 37 Dobson Road BENALLA,VIC,4,,Within 10 metres,,LW7L
10005070,-37.87424,144.6782,Aldi Pacific Werribee Heaths Rd HOOPERS CROSSING,VIC,2,,Within 10 metres,,KX3O
10005072,-37.59246,143.8056,Kmart Delacombe 315 Glenelg Highway SMYTHES CREEK,VIC,4,,Within 10 metres,,KX2L
10005075,-37.84264,144.995803,299-500 Chapel Street South Yarra,VIC,2,,Within 10 metres,,KX3P
10005082,-37.87804,145.47324,NBN Co Site 529 Macclesfield Road Macclesfield,VIC,2,,Within 100 metres,,LX1N
10005083,-37.83044,145.43964,NBN Co Monopole 28 Parker Road Silvan,VIC,2,,Within 100 metres,,LX1N
10005092,-37.774795,144.979358,Tower Crane 20 Nicholson St Fitzroy North,VIC,2,,Within 10 metres,,KX3P
10005095,-36.510823,145.089487,Waranga GMW 1278 Rushworth - Tatura Rd Waranga Shores,VIC,4,,Within 10 metres,,LW7I
10005098,-38.075825,145.475247,11 McGregor Road Pakenham,VIC,2,,Within 10 metres,,LX4B
10005135,-37.88981,145.12762,Mt Waverley Replacement -V 418-422 Stephensons Road MOUNT WAVERLEY,VIC,2,,Within 10 metres,,LX1M
10005136,-37.582894,144.715289,27 Fraser Court SUNBURY,VIC,2,,Within 10 metres,,KX3K
10005143,-37.573532,143.356889,Skipton Rd MOUNT EMU,VIC,4,,Within 10 metres,,KX2J
10005144,-36.12127,147.81002,297 Bluff Falls Road Cudgewa,VIC,4,,Within 10 metres,,LW9D
10005148,-37.952144,145.182675,Maplex 221-239 Browns Road Noble Park,VIC,2,,Within 10 metres,,LX1M
10005149,-37.915225,144.987294,Brighton Savoy Hotel 150 Esplenade  BRIGHTON,VIC,2,,Within 10 metres,,KX3P
10005150,-37.982347,145.070622,7 Balcombe Road MENTONE,VIC,2,,Within 10 metres,,LX1M
10005151,-37.888492,145.082525,Chadstone Towers 1341 Dandenong Road CHADSTONE,VIC,2,,Within 10 metres,,LX1M
10005153,-37.825867,145.006775,382 Burnley Street RICHMOND,VIC,2,,Within 10 metres,,LX1M
10005166,-38.80634,146.04163,Waratah Bay CMTS Waratah Ave Waratah Bay,VIC,4,,Within 100 metres,,LX5M
10005168,-37.899367,145.132181,Rooftop 307 Ferntree Gully Road MOUNT WAVERLEY,VIC,2,,Within 10 metres,,LX1M
10005169,-37.90662,145.1642,6-30 Brandon Park Drive WHEELERS HILL,VIC,2,,Within 10 metres,,LX1M
10005170,-38.05076,145.3,Casey Site 20 College Drive NARRE WARREN SOUTH,VIC,2,,Within 10 metres,,LX4B
10005201,-36.378814,145.427723,Freedom Group Site 102 Old Dookie Road Shepparton,VIC,4,,Within 10 metres,,LW7F
10005223,-38.184167,146.444167,"Woodyard Australian Paper Maryvale, Maryvale Road Morwell",VIC,4,,Within 100 metres,,LX5B
10005232,-37.803411,144.971747,Melbourne Museum 11 Nicholson Street CARLTON,VIC,2,,Within 10 metres,,KX3P
10005233,-37.911877,145.133562,YOS Monash University Chancellors Walk CLAYTON,VIC,2,,Within 10 metres,,LX1M
10005234,-37.827571,145.020397,Building 8 Rooftop 576 Swan Street RICHMOND,VIC,2,,Within 10 metres,,LX1M
10005241,-36.07565,146.7229,28 Bilston Dr BARNAWARTHA NORTH,VIC,4,,Within 10 metres,,LW8C
10005243,-37.83538,144.9692,75 - 77 Plamerston Crestcent SOUTH MELBOURNE,VIC,2,,Within 10 metres,,KX3P
10005249,-37.706877,144.863833,95 Sharps Road Tullamarine,VIC,2,,Within 10 metres,,KX3L
10005251,-37.960714,144.500989,6 Boadles Lane LITTLE RIVER,VIC,2,,Within 100 metres,,KX3N
10005258,-38.233033,145.909938,Large Shed  89 Hunters Road Warragul South 3821,VIC,4,,Within 100 metres,,LX4D
10005260,-38.02028,144.415891,85 Mill Road  LARA,VIC,2,,Within 10 metres,,KX6B
10005261,-37.81407,144.94066,Crane 1 387-395 Docklands Drive DOCKLANDS,VIC,2,,Within 10 metres,,KX3P
10005262,-37.814,144.94102,Crane 2 387-395 Docklands Drive DOCKLANDS,VIC,2,,Within 10 metres,,KX3P
10005267,-36.724832,144.305887,27 Hamelin St WHITE HILLS,VIC,4,,Within 10 metres,,KW9J
10005270,-34.232238,142.079416,Mildura Kart Club Walnut Ave Mildura,VIC,4,,Within 10 metres,,KW1A
10005275,-38.022053,145.117795,Shopping Centre Narelle Dr Aspendale Gardens,VIC,2,,Within 10 metres,,LX4A
10005287,-38.027452,145.13317,Chelsea Heights Hotel Cnr Springvale Rd & Wells Rd CHELSEA HEIGHTS,VIC,2,,Within 10 metres,,LX4A
10005291,-37.576362,144.731362,1 Macedon St SUNBURY,VIC,2,,Within 10 metres,,KX3K
10005305,-38.558641,145.878425,Leongatha South 129 Toshs Road Leongatha South,VIC,4,,Within 10 metres,,LX4L
10005309,-38.40382,141.543882,Portland West CMTS off Cape Nelson Lighthouse Rd Portland West,VIC,4,,Within 10 metres,,JX6G
10005312,-37.639589,144.941706,Aust Muslim Media Site Aust Muslim Media Site  31-33 Union Rd SOMERTON,VIC,2,,Within 10 metres,,KX3L
10005323,-37.62186,145.0077,Aldi Epping North Harvest Home and Edgars Rd  Harvest Home and Edgars Rd EPPING NORTH,VIC,2,,Within 10 metres,,LX1I
10005326,-37.87419,144.6778,Heaths Rd and Derrimut Rd WERRIBEE,VIC,2,,Within 10 metres,,KX3O
10005328,-37.721583,148.445417,DGPS Site 28 Watt Road Orbost,VIC,4,,Within 10 metres,,MX1J
10005331,-38.62961,143.111938,12Apostles 396 Booringa Road Prince Town,VIC,4,,Within 10 metres,,KX5I
10005357,-37.826206,145.001602,Construction Site 306 - 312 Swan Street Richmond,VIC,2,,Within 10 metres,,LX1M
10005359,-37.635666,145.025736,Nominal Planning Site off Epping Road EPPING,VIC,2,,Unknown,,LX1I
10005372,-37.819286,144.954721,623 Collins Street Melbourne,VIC,2,,Within 10 metres,,KX3P
10005376,-37.78768,145.55829,VHA Monopole 1870 Warburton Highway LAUNCHING PLACE,VIC,2,,Within 10 metres,,LX1O
10005379,-38.17558,144.47113,Leopold Central 2-130 Alexander Avenue LEOPOLD,VIC,2,,Within 10 metres,,KX6B
10005382,-38.50305,145.089303,Entry to the Port of Hastings 2.5 km NW of Round Island Western Port Bay,VIC,4,,Within 10 metres,,LX4I
10005385,-38.263114,143.776657,Mt Gellibrand Windfarm Mooleric Rd OMBERSLEY,VIC,4,,Within 10 metres,,KX5H
10005388,-37.730742,144.870712,Penleigh and Essendon Grammar School Corner of Keilor and Rachelle Roads Keilor East,VIC,2,,Within 10 metres,,KX3L
10005389,-37.53038,144.879673,45 Old Sydney Rd MICKLEHAM,VIC,2,,Within 10 metres,,KX3L
10005394,-38.37498,142.460966,33 McMeekin Road Warrnambool,VIC,4,,Within 10 metres,,KX4F
10005401,-37.8886,145.0541,247 Neerim Road CARNEGIE,VIC,2,,Within 10 metres,,LX1M
10005402,-37.82089,145.008447,Tower Crane 203 Burnley Street Richmond,VIC,2,,Within 10 metres,,LX1M
10005403,-37.806386,144.9657,17-23 Lygon Street Carlton,VIC,2,,Within 10 metres,,KX3P
10005407,-37.890115,145.067429,Train Station Neerim Road Murrumbeena,VIC,2,,Within 10 metres,,LX1M
10005413,-37.8241,144.9638,54-68 Kavanagh Street SOUTHBANK,VIC,2,,Within 10 metres,,KX3P
10005415,-37.841805,145.01641,581 Toorak Road Toorak,VIC,2,,Within 10 metres,,LX1M
10005416,-37.874667,144.805931,Kooringal Golf Club Wilga Avenue Altona,VIC,2,,Within 10 metres,,KX3P
10005420,-37.786526,144.994356,Tower Crane 217-241 Queens Parade Fitzroy North,VIC,2,,Within 10 metres,,KX3P
10005433,-37.79486,145.03628,Willsmere -V Stay pole 60 Earl Street  KEW,VIC,2,,Within 10 metres,,LX1M
10005435,-37.35272,144.757599,VHA COW 2072 Romsey Road ROMSEY,VIC,2,,Within 10 metres,,KX3H
10005440,-37.4077,144.5788,601 Mount Macedon Rd MOUNT MACEDON,VIC,2,,Within 10 metres,,KX3G
10005452,-37.7837,144.91531,Ascot Vale South 400 EPSOM RD  FLEMINGTON,VIC,2,,Within 10 metres,,KX3P
10005464,-38.380244,145.026159,Telstra Site 169 Shoreham Rd Red Hill South,VIC,2,,Within 10 metres,,LX4E
10005468,-38.29804,144.99223,Telstra Exchange 59 Bradford Road Mount Martha,VIC,2,,Within 10 metres,,KX6H
10005469,-37.887249,144.990204,Tower Crane 164-168 Ormond Rd Elwood,VIC,2,,Within 10 metres,,KX3P
10005486,-38.108767,147.08075,Sale Hospital 155 Guthridge Prd Sale,VIC,4,,Within 10 metres,,LX6A
10005487,-37.831053,147.607986,Bairnsdale (Bairnsdale Hospital) 122 Day Street Bairnsdale,VIC,4,,Within 10 metres,,LX3O
10005489,-36.341882,146.277255,Waldara Wangandary Rd Wangandary,VIC,4,,Within 10 metres,,LW8F
10005492,-38.071312,145.655449,2705 Princes Highway Tynong,VIC,4,,Within 10 metres,,LX4C
10005493,-37.814458,144.963628,152 Elizabeth Street Melbourne,VIC,2,,Within 10 metres,,KX3P
10005498,-37.816037,145.121505,Tower Crane 15-17 Irving Ave Box Hill,VIC,2,,Within 10 metres,,LX1M
10005510,-36.12071,146.89,55 - 71 Elgin Boulevarde WODONGA,VIC,4,,Within 10 metres,,LW8D
10005511,-38.08834,145.5013,99 Bald Hill Rd PAKENHAM,VIC,2,,Within 10 metres,,LX4C
10005512,-37.6703,145.5417,263 Don Rd HEALSVILLE,VIC,2,,Within 10 metres,,LX1K
10005513,-37.68764,144.9598,ALDI Cambllfield 1468 Mahoneys Rd CAMPBELLFIELD,VIC,2,,Within 10 metres,,KX3L
10005526,-37.810428,144.962727,Shop 105 L1 Melbourne Central 211 Latrobe Street Melbourne,VIC,2,,Within 10 metres,,KX3P
10005529,-37.840085,144.93871,Tower Crane 111 Nott Street Port Melbourne,VIC,2,,Within 10 metres,,KX3P
10005530,-38.470524,145.947543,52 Roughead Street Leongatha,VIC,4,,Within 10 metres,,LX4H
10005533,-37.044046,143.789974,410 Tullaroop Rd Maryborough,VIC,4,,Within 10 metres,,KX2D
10005538,-37.8364,144.6929,540 Derrimut Road Tarneit,VIC,2,,Within 10 metres,,KX3O
10005553,-37.84216,144.7584,2 - 12 Banfield Court TRUGANINA,VIC,2,,Within 10 metres,,KX3P
10005555,-37.93408,145.1421,12 - 14 Westall Rd SPRINGVALE,VIC,2,,Within 10 metres,,LX1M
10005559,-37.846486,144.814053,700-718 Kororoit Creek Rd Altona North,VIC,2,,Within 10 metres,,KX3P
10005560,-37.895154,145.120091,"Mount Waverley 53 Ian Grove, Mount Waverley",VIC,2,,Within 10 metres,,LX1M
10005568,-37.868742,144.994753,Tower Crane 308 Carlisle St Balaclava,VIC,2,,Within 10 metres,,KX3P
10005573,-38.0168,145.38457,Guys Hill 335 Beaconsfield Emerald Road BEACONSFIELD,VIC,2,,Within 10 metres,,LX4B
10005580,-37.66289,144.43893,Telstra site 29 Holts Lane DARLEY,VIC,2,,Within 10 metres,,KX3J
10005581,-36.677301,146.171531,118 Watchbox Creek Rd Molyullah,VIC,4,,Within 100 metres,,LW8I
10005585,-37.94025,144.582617,Waste Refuse Disposal 470 Wests Rd WERRIBEE,VIC,2,,Within 10 metres,,KX3O
10005587,-38.080902,145.244089,4 Latchford St CRANBOURNE WEST,VIC,2,,Within 10 metres,,LX4A
10005590,-37.796858,147.429116,Walpa Bairnsdale-Dargo Road Walpa,VIC,4,,Within 10 metres,,LX3N
10005593,-37.768008,144.920135,Tower Crane 21-23 Moore Street Moonee Ponds,VIC,2,,Within 10 metres,,KX3P
10005596,-36.15768,146.59558,NBN Co Site 38 Scott Street Chiltern,VIC,4,,Within 10 metres,,LW8C
10005597,-36.256319,141.85829,1388 Gerang-Glenlee Rd GLENLEE,VIC,4,,Within 10 metres,,JW9H
10005601,-38.3124,143.649992,20 Warrowie Rd Colac,VIC,4,,Within 10 metres,,KX5G
10005620,-37.885557,145.081791,"Shop B, 212A, 1341 Dandenong Road Chadstone",VIC,2,,Within 10 metres,,LX1M
10005621,-37.820188,144.95114,C1 Batmans Hill Aurora Lane Docklands,VIC,2,,Within 10 metres,,KX3P
10005625,-37.79754,145.281,152 Main St CROYDON,VIC,2,,Within 10 metres,,LX1N
10005626,-37.83704,144.6913,540 Derrimut Rd TARNEIT,VIC,2,,Within 10 metres,,KX3O
10005627,-38.06143,145.3398,Coles Eden Rise Villiage 95 O?Shea Rd BERWICK,VIC,2,,Within 10 metres,,LX4B
10005638,-37.166198,148.697798,Bonang CMTS 520 Mc Killops Rd Bonang,VIC,4,,Within 10 metres,,MX1C
10005644,-38.42492,145.56438,NBN Co Site 475 Grantville-Glen Alvie Road Grantville,VIC,2,,Within 10 metres,,LX4G
10005646,-38.309216,146.543515,Telstra Exchange 36 Redhill Road TRARALGON,VIC,4,,Within 10 metres,,LX5G
10005651,-37.814267,144.95998,189 Queen Street Melbourne,VIC,2,,Within 10 metres,,KX3P
10005653,-37.747035,145.058721,2-6 Lower Plenty Road Heidelberg,VIC,2,,Within 10 metres,,LX1I
10005658,-37.817609,144.822296,1 Silverton Close Laverton North,VIC,2,,Within 10 metres,,KX3P
10005664,-37.83878,145.280672,890 Mountain Hwy Bayswater,VIC,2,,Within 10 metres,,LX1N
10005669,-37.80926,144.9923,1 -7  Ferguson St ABBOTSFORD,VIC,2,,Within 10 metres,,KX3P
10005674,-37.80099,145.15987,Telstra Site Cnr Blackburn Rd & Eastern Freeway BLACKBURN NORTH,VIC,2,,Within 10 metres,,LX1M
10005683,-37.8393,144.9952,Crane 1 625 Chapel Street SOUTH YARRA,VIC,2,,Within 10 metres,,KX3P
10005684,-37.8386,144.9952,Crane 2 625 Chapel Street SOUTH YARRA,VIC,2,,Within 10 metres,,KX3P
10005685,-37.839,144.9954,Crane 3 625 Chapel Street SOUTH YARRA,VIC,2,,Within 10 metres,,KX3P
10005686,-37.8386,144.9956,Crane 4 625 Chapel Street SOUTH YARRA,VIC,2,,Within 10 metres,,KX3P
10005695,-37.765321,144.920912,Crane 4 40 Hall Street MOONEE PONDS,VIC,2,,Within 10 metres,,KX3P
10005704,-37.669006,144.85725,JUHI Depot Workshop 3-27 Marker Road Melbourne Airport,VIC,2,,Within 10 metres,,KX3L
10005706,-37.9584,145.0513,Myer Westfield Southland 1156 Nepean Highway CHELTENHAM,VIC,2,,Within 10 metres,,LX1M
10005716,-37.6919,145.014,49B Temple Drive THOMASTOWN,VIC,2,,Within 10 metres,,LX1I
10005719,-37.6773,144.9548,9 - 11 Fabio Court CAMPBELLFIELD,VIC,2,,Within 10 metres,,KX3L
10005721,-37.944781,145.523213,311 Belgrave - Gembrook Rd GEMBROOK,VIC,2,,Within 10 metres,,LX1O
10005725,-37.644688,145.093023,John Holland Site Office Cnr Old Plenty Road and Williamsons Road South Morang,VIC,2,,Within 10 metres,,LX1I
10005729,-37.831167,145.053078,402 Riversdale Rd Hawthorn East,VIC,2,,Within 10 metres,,LX1M
10005734,-37.8389,144.9954,625 Chapel Street SOUTH YARRA,VIC,2,,Within 10 metres,,KX3P
10005738,-37.7951,144.9489,179-191 Flemington Road NORTH MELBOURNE,VIC,2,,Within 10 metres,,KX3P
10005748,-37.814965,144.937989,443 Docklands Drive Docklands,VIC,2,,Within 10 metres,,KX3P
10005749,-37.809417,144.981575,Tower Crane 1 300 Albert Street East Melbourne,VIC,2,,Within 10 metres,,KX3P
10005750,-37.809949,144.981499,Tower Crane 2 300 Albert Street East Melbourne,VIC,2,,Within 10 metres,,KX3P
10005751,-37.722337,144.89716,340 Wirraway Rd Essendon Airport,VIC,2,,Within 10 metres,,KX3L
10005753,-37.762932,144.84082,40 Bunnett St North Sunshine,VIC,2,,Within 10 metres,,KX3P
10005765,-37.793652,145.278649,Croydon Central 5-15 Kent Ave Croydon,VIC,2,,Within 10 metres,,LX1N
10005767,-38.14811,144.3592,86 Little Malop St GEELONG,VIC,2,,Within 10 metres,,KX6B
10005768,-37.87727,145.04,The Classhouse Gate 22 Station St CAULFIELD EAST,VIC,2,,Within 10 metres,,LX1M
10005769,-37.73412,144.9046,14 / 100 Bulla Rd ESSENDON,VIC,2,,Within 10 metres,,KX3L
10005770,-37.82879,144.8064,46 - 48 Dohertys Rd LAVERTON,VIC,2,,Within 10 metres,,KX3P
10005773,-37.784155,144.834742,5 Kennedy St Sunshine,VIC,2,,Within 10 metres,,KX3P
10005774,-37.713683,144.985963,246-248 Edwardes Street Reservoir,VIC,2,,Within 10 metres,,KX3L
10005776,-37.807328,145.032358,Tower Crane 56 Cotham Rd Kew,VIC,2,,Within 10 metres,,LX1M
10005777,-37.54183,142.33118,Telstra Site 4 Serra Range Lane VICTORIA VALLEY,VIC,4,,Within 100 metres,,KX1J
10005780,-37.5637,144.6903,NBN Co Site 250A Reservoir Road SUNBURY,VIC,2,,Within 10 metres,,KX3K
10005793,-37.487183,143.773513,Mitchell Park 1116Western Freeway Miners Rest,VIC,4,,Within 10 metres,,KX2H
10005795,-37.32192,144.52791,NBN Co Site Kronks Lane Woodend North,VIC,2,,Within 10 metres,,KX3G
10005796,-37.36699,144.49893,NBN Co Site Marriages Basin Filtration Plant Yalonga Rd Woodend,VIC,2,,Within 10 metres,,KX3F
10005797,-37.38363,144.52991,NBN Co 45m monopole 19 shannon Court WOODEND,VIC,2,,Within 10 metres,,KX3G
10005812,-38.014979,146.15091,Telstra Exchange 2358 Willow Grove Road HILL END,VIC,4,,Within 10 metres,,LX5A
10005814,-37.698011,142.5157,Oakland Wind Farm Glenthompson,VIC,4,,Within 10 metres,,KX1K
10005815,-37.986981,142.181803,MacArthur Wind Farm Gerrigerrup Rd Gerrigerrup,VIC,4,,Within 10 metres,,KX1M
10005817,-38.09672,144.3348,Aldi Bell Park 220 - 224 Anakie Rd BELL PARK,VIC,2,,Within 10 metres,,KX6B
10005818,-37.97678,145.2604,Kmart Endeavor Hills 92 Matthew Flinders Ave ENDEAVOR HILLS,VIC,2,,Within 10 metres,,LX1N
10005819,-37.88453,144.9985,5 - 7 Nepean Hwy ELSTERNWICK,VIC,2,,Within 10 metres,,KX3P
10005820,-37.8815,145.29087,TXA Ferntree Gully Site Monopole 1 Bruce Crescent FERNTREE GULLY,VIC,2,,Within 10 metres,,LX1N
10005823,-38.30196,141.55983,Portland North 34COCKATOO VALLEY ROAD Portland North,VIC,4,,Within 10 metres,,JX6G
10005825,-37.8179,144.9956,153-177 Bridge Road RICHMOND,VIC,2,,Within 10 metres,,KX3P
10005837,-37.04468,144.799362,Telstra Exchange 5114 Northern Highway TOOBORAC,VIC,4,,Within 10 metres,,KX3D
10005839,-37.8979,144.98963,Telstra Street Cell 382 St Kilda Street BRIGHTON,VIC,2,,Within 10 metres,,KX3P
10005840,-37.612865,144.834401,285 Oaklands Rd OAKLANDS JUNCTION,VIC,2,,Within 10 metres,,KX3L
10005849,-38.016361,144.377803,VHA Monopole 225 O'Hallorans Road LARA,VIC,2,,Within 10 metres,,KX6B
10005850,-37.846058,145.42335,VHA COW 361 Monbulk Road SILVAN,VIC,2,,Within 10 metres,,LX1N
10005853,-37.29757,144.24391,Telstra Site 28 Molesworth Street GLENLYON,VIC,4,,Within 10 metres,,KX3E
10005856,-37.9198,145.03905,79/83 Mitchell St Bentleigh,VIC,2,,Within 10 metres,,LX1M
10005864,-37.769156,145.041569,109 Upper Heidelberg Rd IVANHOE,VIC,2,,Within 10 metres,,LX1M
10005876,-37.8317,144.9085,Westgate Park off West Gate Freeway PORT MELBOURNE,VIC,2,,Within 10 metres,,KX3P
10005880,-37.87839,145.007,Telstra Street Cell 137 Orrong Road Elsternwick Glen Eira,VIC,2,,Within 100 metres,,LX1M
10005901,-37.8184,144.9586,Crane 1 477 Collins Street MELBOURNE,VIC,2,,Within 10 metres,,KX3P
10005902,-37.8188,144.9587,Crane 2 477 Collins Street MELBOURNE,VIC,2,,Within 10 metres,,KX3P
10005906,-37.837928,144.990631,Crane Tower 18 Murphy St South Yarra,VIC,2,,Within 10 metres,,KX3P
10005916,-37.773748,145.362511,365 Swansea Rd LILYDALE,VIC,2,,Within 10 metres,,LX1N
10005922,-37.8038,145.0378,363-369 High Street Kew,VIC,2,,Within 10 metres,,LX1M
10005931,-37.809895,144.981696,300 Albert Street East Melbourne,VIC,2,,Within 10 metres,,KX3P
10005936,-37.708478,144.859611,NSA Test Location 101-105 Keilor Park Dr Tullamarine,VIC,2,,Within 10 metres,,KX3L
10005937,-37.7082,144.8535,NSA Demo Location 1 6 Aerolink Dr Tullamarine,VIC,2,,Within 10 metres,,KX3L
10005938,-37.485258,144.586433,NSA Demo Location 2 40 Robertson St Gisborne,VIC,2,,Within 10 metres,,KX3G
10005939,-37.978533,145.316069,NSA Demo Location 3 15-31 Abeckett Rd Narre Warren North,VIC,2,,Within 10 metres,,LX1N
10005940,-36.757047,144.2494,NSA Demo Location 4 Inglis St West Bendigo,VIC,4,,Within 10 metres,,KW9M
10005942,-37.42516,144.11898,Telstra Site 2030 Ballan-Daylesford Road Leonards Hill Hepburn,VIC,4,,Within 100 metres,,KX3E
10005950,-37.8222,144.9797,Crane between Rod Laver Arena and Melbourne Park cnr Batman Avenue and Swan Street MELBOURNE,VIC,2,,Within 10 metres,,KX3P
10005965,-37.7286,145.31313,NBN Co Site 285 Edward Road CHIRNSIDE PARK,VIC,2,,Within 10 metres,,LX1J
10005974,-37.764407,144.972676,443 Lygon street Brunswick East,VIC,2,,Within 10 metres,,KX3P
10005976,-37.988227,145.112918,394 Lower Dandenong Road Braeside,VIC,2,,Within 10 metres,,LX1M
10005987,-38.212736,146.525647,GW Tower Hyde Park Road Traralgon,VIC,4,,Within 10 metres,,LX5C
10005995,-37.862773,145.029374,154 Wattletree Road MALVERN,VIC,2,,Within 10 metres,,LX1M
10005996,-37.861464,145.033091,Cabrini Hospital MC3 Plantroom 183 Wattletree Road MALVERN,VIC,2,,Within 10 metres,,LX1M
10005997,-37.815075,144.953378,Upper West Side - Manhattan 33 Rose Lane Melbourne,VIC,2,,Within 10 metres,,KX3P
10005998,-37.857736,144.890489,Bristol Apartments 184 Ferguson St Williamstown,VIC,2,,Within 10 metres,,KX3P
10005999,-37.8162,144.9657,257 Collins Street Melbourne,VIC,2,,Within 10 metres,,KX3P
10006005,-37.81239,144.9633,Nike 295 Lonsdale St MELBOURNE,VIC,2,,Within 10 metres,,KX3P
10006006,-37.82454,144.9674,33 - 43 Sturt St SOUTHBANK,VIC,2,,Within 10 metres,,KX3P
10006010,-37.866024,144.727922,13 Richards Rd Hoppers Crossing,VIC,2,,Within 10 metres,,KX3O
10006013,-37.59883,145.2823,NBN Co Site 20 Buttermans Track St Andrews,VIC,2,,Within 10 metres,,LX1J
10006019,-38.49409,143.58147,Telstra Site 200 Bull Hill Rd Kawarren,VIC,4,,Within 10 metres,,KX5G
10006020,-37.64878,144.74011,Diggers Rest South 45 Duncans Lane DIGGERS REST,VIC,2,,Within 10 metres,,KX3K
10006032,-37.81701,144.959131,Rooftop 90 William Street MELBOURNE,VIC,2,,Within 10 metres,,KX3P
10006036,-37.683922,144.863833,2-4 Mace Way MELBOURNE AIRPORT,VIC,2,,Within 10 metres,,KX3L
10006039,-37.368326,141.562217,Telstra Site  Nareen Rd  Nareen Southern Grampians,VIC,4,,Within 10 metres,,JX3G
10006048,-37.43305,144.61252,NBN Co Site 372 Barringo Road New Gisborne,VIC,2,,Within 10 metres,,KX3G
10006049,-37.47245,144.59866,NBN Co Site 10 Magnet Lane New Gisborne,VIC,2,,Within 10 metres,,KX3G
10006054,-37.809911,144.777553,55 Fulton Drive Derrimut,VIC,2,,Within 10 metres,,KX3P
10006055,-38.137061,144.421774,420-430 Point Henry Road Moolap,VIC,2,,Within 10 metres,,KX6B
10006060,-37.62917,144.73747,NBN Co Site 320 Bulla-Diggers Rest Road DIGGERS REST,VIC,2,,Within 10 metres,,KX3K
10006061,-37.63169,144.80524,NBN Co Site 65 Green Street BULLA,VIC,2,,Within 10 metres,,KX3L
10006074,-37.823391,145.044385,Tower Crane 609 Burwood Rd Hawthorn,VIC,2,,Within 10 metres,,LX1M
10006079,-35.063665,142.358386,Ouyen DGPS 9254 Mallee Highway Ouyen,VIC,4,,Within 10 metres,,KW4B
10006081,-37.647294,145.008744,25 Willandra Ave Epping,VIC,2,,Within 10 metres,,LX1I
10006084,-37.80873,145.2432,Maroondah Council Mines Rd RINGWOOD,VIC,2,,Within 10 metres,,LX1M
10006093,-37.847711,144.994617,Tower Crane 5-7 Carlton St Prahran,VIC,2,,Within 10 metres,,KX3P
10006095,-37.801019,144.956186,15-17 Flemington Rd North Melbourne,VIC,2,,Within 10 metres,,KX3P
10006096,-37.788408,145.147655,3-11 Mitchell Street Doncaster East,VIC,2,,Within 10 metres,,LX1M
10006097,-37.911028,145.152468,1 Lexia Place Mulgrave,VIC,2,,Within 10 metres,,LX1M
10006100,-37.809965,144.963247,Melbourne Central Shopping Centre La Trobe Street MELBOURNE,VIC,2,,Within 10 metres,,KX3P
10006108,-37.68128,144.66825,Telstra Site 1646-1658 Melton Highway Plumpton Melton,VIC,2,,Within 100 metres,,KX3K
10006110,-37.81191,144.97061,Telstra Street Cell 162 Exhibition Street Melbourne,VIC,2,,Within 100 metres,,KX3P
10006111,-37.963439,145.173061,Aquatic Centre 9 Memorial Dr Noble Park,VIC,2,,Within 10 metres,,LX1M
10006112,-37.996123,145.154181,400 Cheltenham Rd Keysborough,VIC,2,,Within 10 metres,,LX1M
10006123,-37.717464,145.365348,Goldenvale Strawberries 16 Coldstream West Road Coldstream,VIC,2,,Within 10 metres,,LX1J
10006125,-37.101615,141.989994,278 Dunstan Road TELANGATUK EAST,VIC,4,,Within 10 metres,,JX3D
10006127,-37.823878,144.962031,32 Power St SOUTHBANK,VIC,2,,Within 10 metres,,KX3P
10006154,-37.589852,144.911651,Splash Aqua Park and Leisure Centre 60 Central Park Avenue Craigieburn,VIC,2,,Within 10 metres,,KX3L
10006158,-38.226487,145.05735,40 Robertson Drive Mornington,VIC,2,,Within 10 metres,,LX4A
