SITE_ID,LATITUDE,LONGITUDE,NAME,STATE,LICENSING_AREA_ID,POSTCODE,SITE_PRECISION,ELEVATION,HCIS_L2
10000380,-37.7626,144.9619,26 Breese Street BRUNSWICK,VIC,2,,Within 10 metres,,KX3P
10000381,-28.067858,117.844671,Broadcast Site 119 Criddle Street MOUNT MAGNET 119 Criddle Street MOUNT MAGNET,WA,5,,Within 10 metres,,BU3D
10000382,-32.5344,115.7187,3 Mandurah Terrace Mandurah,WA,4,,Within 10 metres,,BV4K
10000383,-31.958963,115.920074,Tranby Primary School 99 Acton Avenue Rivervale,WA,3,,Within 10 metres,,BV1P
10000384,-27.564285,152.996834,58 Reginald St ROCKLEA,QLD,2,,Within 10 metres,,NT8L
10000385,-41.31553,147.37228,Telstra Site off Camden Hill Road Targa,TAS,4,,Within 10 metres,,LY6F
10000386,-41.38258,147.29978,Telstra Site 82 Patersonia Road Nunamara,TAS,4,,Within 10 metres,,LY6F
10000387,-41.87357,146.82809,Telstra Site 50 Cramps Bay Road Cramps Bay,TAS,4,,Within 10 metres,,LY5P
10000388,-43.24026,147.10193,Telstra Site Abels Bay Road Abels Bay,TAS,4,,Within 10 metres,,LZ3A
10000389,-33.870905,150.957675,3/117 The Crescent Fairfield,NSW,2,,Within 10 metres,,MV9P
10000390,-27.542505,153.073407,Mount Gravatt Outlook Mount Gravatt Outlook Drive Mount Gravatt,QLD,2,,Within 10 metres,,NT9I
10000391,-34.712774,138.57607,CAM851 Port Wakefield Road BURTON,SA,3,,Within 10 metres,,IW3K
10000392,-34.74061,138.5855,OS315 Yellow site  Port Wakefield Road BURTON,SA,3,,Within 10 metres,,IW3K
10000393,-33.153178,148.169914,Parkes Hospital IBC 2 Morrissey way Parkes,NSW,4,,Within 10 metres,,MV7A
10000394,-36.10223,150.04632,NBN Co Site 142 Eurobodalla Road Bodalla,NSW,4,,Within 10 metres,,MW9A
10000395,-28.582723,153.161479,NBN Co 665 Stony Chute Road STONY CHUTE,NSW,4,2480,Within 10 metres,,NU3I
10000396,-33.710091,151.295176,Optus site Light pole Intersection of Pittwater Road  Wakehurst Parkway NORTH NARRABEEN,NSW,2,,Within 10 metres,,NV7J
10000397,-28.693321,150.320071,Allandale Boggabilla Boggabilla,NSW,4,,Within 10 metres,,MU3J
10000398,-33.76489,151.015021,cnr Barclay and Perry Streets NORTH ROCKS,NSW,2,,Within 10 metres,,NV7M
10000399,-33.7101,151.29573,Optus Light Pole Intersection of Pittwater Road and Wakehurst Parkway NORTH NARRABEEN,NSW,2,,Within 10 metres,,NV7J
10000400,-35.312463,148.064272,St Joseph's Primary Adelong 21-35 Gundagai Street Adelong,NSW,4,,Within 10 metres,,MW4E
10000401,-36.904439,149.236728,St Joseph's Primary Bombala 31 Queen Street Bombala,NSW,4,,Within 10 metres,,MW8M
10000402,-36.974128,147.139385,Amateur Site Great Alpine Road MT HOTHAM,VIC,4,,Within 10 metres,,LW9M
10000403,-37.825152,144.949188,Nike 20 Convention Centre Place SOUTH WHARF,VIC,2,,Within 10 metres,,KX3P
10000404,-37.680333,145.070431,Nike Uni Hill 2 Janefield Dr BUNDOORA,VIC,2,,Within 10 metres,,LX1I
10000405,-37.80597,144.997883,28 Victoria Cresent ABBOTSFORD,VIC,2,,Within 10 metres,,KX3P
10000406,-33.844181,151.040499,126-130 Parramatta Rd AUBURN,NSW,2,,Within 10 metres,,NV7M
10000407,-33.85521,151.162714,Birkenhead Point SC Roseby St DRUMMOYNE,NSW,2,,Within 10 metres,,NV7M
10000408,-27.929603,153.387342,Nike Harbourtown SC Cnr Brisbane Rd and Oxley Dr BIGGERA WATERS,QLD,2,,Within 10 metres,,NT9N
10000409,-27.531418,152.947921,DFO 16 Amazons Pl JINDALEE,QLD,2,,Within 10 metres,,NT8L
10000410,-27.415232,153.079753,DFO 1 Airport Dr BRISBANE AIRPORT,QLD,2,,Within 10 metres,,NT9E
10000411,-33.775158,151.012331,VHA COW 3 Trent Road NORTH ROCKS,NSW,2,,Within 10 metres,,NV7M
10000412,-20.37413,118.58628,VHA Lattice Tower 6 TAAFFEE Street PORT HEDLAND,WA,5,,Within 10 metres,,CR4G
10000413,-36.428361,145.396022,Airservices NDB Site Shepparton Airport SHEPPARTON,VIC,4,,Within 10 metres,,LW7F
10000414,-27.499917,153.4533,Airservices ADSB Antenna Pole Mt Hardgrave Radar Site NORTH STRADBROKE ISLAND,QLD,4,,Within 10 metres,,NT9J
10000415,-19.649278,134.190303,Leading Edge Computers 38 Paterson St TENNANT CREEK,NT,5,,Within 10 metres,,HR2I
10000416,-30.32225,153.116472,Airport Maintenance Hangar Coffs Harbour Airport COFFS HARBOUR,NSW,4,,Within 10 metres,,NU9E
10000417,-28.837389,153.556333,Ballina Byron Gateway Airport Terminal Southern Cross Drive BALLINA,NSW,4,,Within 10 metres,,NU3O
10000418,-27.543127,153.239044,48 Weippin St Cleveland,QLD,2,,Within 10 metres,,NT9I
10000419,-36.580854,149.108037,Boco Rock Wind Farm Avon Lake Road Boco,NSW,4,,Within 10 metres,,MW8I
10000420,-19.878417,146.633056,QR Site Hervey Street MINGELA,QLD,4,,Within 10 metres,,LR2O
10000421,-23.132341,150.736853,Shopping Centre 42 Park St YEPPOON,QLD,4,,Within 10 metres,,MS6C
10000422,-18.9991,144.98033,Telstra Exchange Cassia Court Greenvale,QLD,5,,Within 10 metres,,KR3D
10000423,-27.426134,152.988367,Gallipoli Barracks Oval 236 Lloyd Street ENOGGERA,QLD,2,,Within 10 metres,,NT8H
10000424,-21.091478,149.210174,Waratah 18 Skylark St Slade Point,QLD,4,,Within 10 metres,,MR8A
10000425,-37.874411,144.67845,Myer Werribee Cnr Derrimut & Heaths Rd Werribee,VIC,2,,Within 10 metres,,KX3O
